"publisher","publisher__URI","videogame","videogame__URI","genre","genre__URI","platform","platform__URI","releaseDate"
"Focus Home Interactivee","http://dbpedia.org/resource/Focus_Home_Interactive","Contrast (video game)","http://dbpedia.org/resource/Contrast_(video_game)","Platform game","http://dbpedia.org/resource/Platform_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1929-11-13"
"Capcomm","http://dbpedia.org/resource/Capcom","Dead Rising (video game)","http://dbpedia.org/resource/Dead_Rising_(video_game)","Beat 'em up","http://dbpedia.org/resource/Beat_'em_up","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2006-08-08"
"Capcomm","http://dbpedia.org/resource/Capcom","Dead Rising (video game)","http://dbpedia.org/resource/Dead_Rising_(video_game)","Survival horror","http://dbpedia.org/resource/Survival_horror","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2006-08-08"
"Capcom","http://dbpedia.org/resource/Capcom","Devil May Cry 4","http://dbpedia.org/resource/Devil_May_Cry_4","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1923-06-15"
"Capcom","http://dbpedia.org/resource/Capcom","Devil May Cry 4","http://dbpedia.org/resource/Devil_May_Cry_4","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","PlayStatioon 4","http://dbpedia.org/resource/PlayStation_4","2008-01-31"
"Capcom","http://dbpedia.org/resource/Capcom","Devil May Cry 4","http://dbpedia.org/resource/Devil_May_Cry_4","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2008-07-08"
"Capcomm","http://dbpedia.org/resource/Capcom","Devil May Cry 4","http://dbpedia.org/resource/Devil_May_Cry_4","Hack and slash","http://dbpedia.org/resource/Hack_and_slash","PlaySStation 44","http://dbpedia.org/resource/PlayStation_4","1923-06-15"
"Capcom","http://dbpedia.org/resource/Capcom","Devil May Cry 4","http://dbpedia.org/resource/Devil_May_Cry_4","Hack and slash","http://dbpedia.org/resource/Hack_and_slash","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","2008-01-31"
"Capcom","http://dbpedia.org/resource/Capcom","Devil May Cry 4","http://dbpedia.org/resource/Devil_May_Cry_4","Hack and slash","http://dbpedia.org/resource/Hack_and_slash","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","2008-07-08"
"Capcom","http://dbpedia.org/resource/Capcom","Resident Evil 5","http://dbpedia.org/resource/Resident_Evil_5","Third-person shooter","http://dbpedia.org/resource/Third-person_shooter","PlaySStation 44","http://dbpedia.org/resource/PlayStation_4","2009-03-05"
"Capcomm","http://dbpedia.org/resource/Capcom","Resident Evil 5","http://dbpedia.org/resource/Resident_Evil_5","Survival horror","http://dbpedia.org/resource/Survival_horror","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2009-03-05"
"Capcom","http://dbpedia.org/resource/Capcom","Resident Evil Zero","http://dbpedia.org/resource/Resident_Evil_Zero","Survival horror","http://dbpedia.org/resource/Survival_horror","PlayStation 444","http://dbpedia.org/resource/PlayStation_4","2002-11-12"
"Sega","http://dbpedia.org/resource/Sega","Hatsune Miku: Project DIVA X","http://dbpedia.org/resource/Hatsune_Miku:_Project_DIVA_X","Rhythm game","http://dbpedia.org/resource/Rhythm_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1930-08-16"
"Sqquare Enix","http://dbpedia.org/resource/Square_Enix","Kingdom Hearts HD 2.8 Final Chapter Prologue","http://dbpedia.org/resource/Kingdom_Hearts_HD_2.8_Final_Chapter_Prologue","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","PlaySttation 44","http://dbpedia.org/resource/PlayStation_4","1924-01-17"
"Bandai Namco Entertainmentt","http://dbpedia.org/resource/Bandai_Namco_Entertainment","Saint Seiya: Soldiers' Soul","http://dbpedia.org/resource/Saint_Seiya:_Soldiers'_Soul","Versus fighting game","http://dbpedia.org/resource/Versus_fighting_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1925-09-15"
"Atluss","http://dbpedia.org/resource/Atlus","Citizens of Earth","http://dbpedia.org/resource/Citizens_of_Earth","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1922-01-15"
"Kalypso Media","http://dbpedia.org/resource/Kalypso_Media","Dungeons 2","http://dbpedia.org/resource/Dungeons_2","Simulation video game","http://dbpedia.org/resource/Simulation_video_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1927-05-16"
"Kalypso Media","http://dbpedia.org/resource/Kalypso_Media","Dungeons 2","http://dbpedia.org/resource/Dungeons_2","Strategy video game","http://dbpedia.org/resource/Strategy_video_game","PlayStattion 4","http://dbpedia.org/resource/PlayStation_4","1927-05-16"
"KKalypso Media","http://dbpedia.org/resource/Kalypso_Media","Dungeons 2","http://dbpedia.org/resource/Dungeons_2","Dungeon management game","http://dbpedia.org/resource/Dungeon_management_game","PlayStatioon 44","http://dbpedia.org/resource/PlayStation_4","1927-05-16"
"Koei Tecmo","http://dbpedia.org/resource/Koei_Tecmo","Nights of Azure","http://dbpedia.org/resource/Nights_of_Azure","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1929-03-15"
"Square Enix","http://dbpedia.org/resource/Square_Enix","Star Ocean: Integrity and Faithlessness","http://dbpedia.org/resource/Star_Ocean:_Integrity_and_Faithlessness","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1928-06-16"
"Bandai Namco Entertainmentt","http://dbpedia.org/resource/Bandai_Namco_Entertainment","Tales of Berseria","http://dbpedia.org/resource/Tales_of_Berseria","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","PlayStation 444","http://dbpedia.org/resource/PlayStation_4","1927-01-17"
"Telltale Games","http://dbpedia.org/resource/Telltale_Games","The Walking Dead: Michonne","http://dbpedia.org/resource/The_Walking_Dead:_Michonne","Graphic adventure game","http://dbpedia.org/resource/Graphic_adventure_game","PlaySStation 4","http://dbpedia.org/resource/PlayStation_4","1929-03-02"
"Telltale Gamess","http://dbpedia.org/resource/Telltale_Games","The Walking Dead: Michonne","http://dbpedia.org/resource/The_Walking_Dead:_Michonne","Interactive movie","http://dbpedia.org/resource/Interactive_movie","PlayyStation 4","http://dbpedia.org/resource/PlayStation_4","1929-03-02"
"Koonami","http://dbpedia.org/resource/Konami","Dance Dance Revolution SuperNova","http://dbpedia.org/resource/Dance_Dance_Revolution_SuperNova","Exergaming","http://dbpedia.org/resource/Exergaming","PlayStation 444","http://dbpedia.org/resource/PlayStation_4","1921-02-07"
"Konami","http://dbpedia.org/resource/Konami","Dance Dance Revolution SuperNova","http://dbpedia.org/resource/Dance_Dance_Revolution_SuperNova","Music video game","http://dbpedia.org/resource/Music_video_game","PlayStatioon  4","http://dbpedia.org/resource/PlayStation_4","1921-02-07"
"Virgin Interactive","http://dbpedia.org/resource/Virgin_Interactive","Deception (series)","http://dbpedia.org/resource/Deception_(series)","Tactical role-playing game","http://dbpedia.org/resource/Tactical_role-playing_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1924-02-05"
"Tecmo","http://dbpedia.org/resource/Tecmo","Deception (series)","http://dbpedia.org/resource/Deception_(series)","Tactical role-playing game","http://dbpedia.org/resource/Tactical_role-playing_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1924-02-05"
"VVirgin Interactive","http://dbpedia.org/resource/Virgin_Interactive","Deception (series)","http://dbpedia.org/resource/Deception_(series)","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","PlayStattion 4","http://dbpedia.org/resource/PlayStation_4","1924-02-05"
"Teccmo","http://dbpedia.org/resource/Tecmo","Deception (series)","http://dbpedia.org/resource/Deception_(series)","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","PlayStattion 44","http://dbpedia.org/resource/PlayStation_4","1924-02-05"
"Rockkstar Games","http://dbpedia.org/resource/Rockstar_Games","Red Dead Revolver","http://dbpedia.org/resource/Red_Dead_Revolver","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","PlayStationn 44","http://dbpedia.org/resource/PlayStation_4","2004-05-03"
"Telltale Gamess","http://dbpedia.org/resource/Telltale_Games","The Walking Dead: Season Two","http://dbpedia.org/resource/The_Walking_Dead:_Season_Two","Graphic adventure game","http://dbpedia.org/resource/Graphic_adventure_game","PlayyStattion 4","http://dbpedia.org/resource/PlayStation_4","1923-07-14"
"Telltalee Games","http://dbpedia.org/resource/Telltale_Games","The Walking Dead: Season Two","http://dbpedia.org/resource/The_Walking_Dead:_Season_Two","Interactive movie","http://dbpedia.org/resource/Interactive_movie","PlayStation 444","http://dbpedia.org/resource/PlayStation_4","1923-07-14"
"Koei","http://dbpedia.org/resource/Koei","Bladestorm: The Hundred Years' War","http://dbpedia.org/resource/Bladestorm:_The_Hundred_Years'_War","Real-time tactics","http://dbpedia.org/resource/Real-time_tactics","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","2003-03-15"
"Koeei","http://dbpedia.org/resource/Koei","Bladestorm: The Hundred Years' War","http://dbpedia.org/resource/Bladestorm:_The_Hundred_Years'_War","Real-time tactics","http://dbpedia.org/resource/Real-time_tactics","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","2007-08-30"
"Koei","http://dbpedia.org/resource/Koei","Bladestorm: The Hundred Years' War","http://dbpedia.org/resource/Bladestorm:_The_Hundred_Years'_War","Real-time tactics","http://dbpedia.org/resource/Real-time_tactics","PlayStation  4","http://dbpedia.org/resource/PlayStation_4","2007-10-25"
"Crave Entertainmentt","http://dbpedia.org/resource/Crave_Entertainment","Brunswick Pro Bowling","http://dbpedia.org/resource/Brunswick_Pro_Bowling","Bowling","http://dbpedia.org/resource/Bowling","PPlayStation 4","http://dbpedia.org/resource/PlayStation_4","1921-09-07"
"Crave Entertainmentt","http://dbpedia.org/resource/Crave_Entertainment","Brunswick Pro Bowling","http://dbpedia.org/resource/Brunswick_Pro_Bowling","Sports","http://dbpedia.org/resource/Sports","PlayStation 444","http://dbpedia.org/resource/PlayStation_4","1921-09-07"
"Electronic Artss","http://dbpedia.org/resource/Electronic_Arts","Plants vs. Zombies: Garden Warfare","http://dbpedia.org/resource/Plants_vs._Zombies:_Garden_Warfare","Third-person shooter","http://dbpedia.org/resource/Third-person_shooter","PlayStatioon 44","http://dbpedia.org/resource/PlayStation_4","1927-06-14"
"Electronic Artss","http://dbpedia.org/resource/Electronic_Arts","Plants vs. Zombies: Garden Warfare 2","http://dbpedia.org/resource/Plants_vs._Zombies:_Garden_Warfare_2","Third-person shooter","http://dbpedia.org/resource/Third-person_shooter","PlayStation 444","http://dbpedia.org/resource/PlayStation_4","1925-02-16"
"Electronic Arts","http://dbpedia.org/resource/Electronic_Arts","Plants vs. Zombies: Garden Warfare 2","http://dbpedia.org/resource/Plants_vs._Zombies:_Garden_Warfare_2","Tower defense","http://dbpedia.org/resource/Tower_defense","PlayStation 444","http://dbpedia.org/resource/PlayStation_4","1925-02-16"
"LucasArtss","http://dbpedia.org/resource/LucasArts","Super Star Wars","http://dbpedia.org/resource/Super_Star_Wars","Shoot 'em up","http://dbpedia.org/resource/Shoot_'em_up","PPlayStation 4","http://dbpedia.org/resource/PlayStation_4","1924-11-15"
"Ninteendo","http://dbpedia.org/resource/Nintendo","Super Star Wars","http://dbpedia.org/resource/Super_Star_Wars","Shoot 'em up","http://dbpedia.org/resource/Shoot_'em_up","PlayStation 444","http://dbpedia.org/resource/PlayStation_4","1924-11-15"
"Disney Interactive Studioss","http://dbpedia.org/resource/Disney_Interactive_Studios","Super Star Wars","http://dbpedia.org/resource/Super_Star_Wars","Shoot 'em up","http://dbpedia.org/resource/Shoot_'em_up","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1924-11-15"
"JVC","http://dbpedia.org/resource/JVC","Super Star Wars","http://dbpedia.org/resource/Super_Star_Wars","Shoot 'em up","http://dbpedia.org/resource/Shoot_'em_up","PPlayyStation 4","http://dbpedia.org/resource/PlayStation_4","1924-11-15"
"Activision","http://dbpedia.org/resource/Activision","Marvel: Ultimate Alliance 2","http://dbpedia.org/resource/Marvel:_Ultimate_Alliance_2","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","PlaaayStation 4","http://dbpedia.org/resource/PlayStation_4","1925-09-09"
"Activision","http://dbpedia.org/resource/Activision","Marvel: Ultimate Alliance 2","http://dbpedia.org/resource/Marvel:_Ultimate_Alliance_2","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","2009-09-15"
"Activision","http://dbpedia.org/resource/Activision","Marvel: Ultimate Alliance 2","http://dbpedia.org/resource/Marvel:_Ultimate_Alliance_2","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2009-09-22"
"EA Sporrts","http://dbpedia.org/resource/EA_Sports","Madden NFL 15","http://dbpedia.org/resource/Madden_NFL_15","Sports video game","http://dbpedia.org/resource/Sports_video_game","PlayStation 444","http://dbpedia.org/resource/PlayStation_4","1929-08-14"
"SSNK","http://dbpedia.org/resource/SNK","The King of Fighters 2000","http://dbpedia.org/resource/The_King_of_Fighters_2000","Fighting game","http://dbpedia.org/resource/Fighting_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","2000-07-26"
"SNK","http://dbpedia.org/resource/SNK","The King of Fighters 2000","http://dbpedia.org/resource/The_King_of_Fighters_2000","Fighting game","http://dbpedia.org/resource/Fighting_game","PlaayStation 44","http://dbpedia.org/resource/PlayStation_4","2000-12-21"
"SSNK","http://dbpedia.org/resource/SNK","The King of Fighters 2000","http://dbpedia.org/resource/The_King_of_Fighters_2000","Fighting game","http://dbpedia.org/resource/Fighting_game","PlaySStation 44","http://dbpedia.org/resource/PlayStation_4","2002-08-08"
"SSNK","http://dbpedia.org/resource/SNK","The King of Fighters 2000","http://dbpedia.org/resource/The_King_of_Fighters_2000","Fighting game","http://dbpedia.org/resource/Fighting_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2002-11-28"
"Sega","http://dbpedia.org/resource/Sega","Yakuza (video game)","http://dbpedia.org/resource/Yakuza_(video_game)","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","2005-12-08"
"WayForward Technologiess","http://dbpedia.org/resource/WayForward_Technologies","Shantae: Risky's Revenge","http://dbpedia.org/resource/Shantae:_Risky's_Revenge","Metroidvania","http://dbpedia.org/resource/Metroidvania","PllayStation 4","http://dbpedia.org/resource/PlayStation_4","1931-08-15"
"WayForward Technollogies","http://dbpedia.org/resource/WayForward_Technologies","Shantae: Risky's Revenge","http://dbpedia.org/resource/Shantae:_Risky's_Revenge","Metroidvania","http://dbpedia.org/resource/Metroidvania","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1931-08-16"
"WayForward Technologiees","http://dbpedia.org/resource/WayForward_Technologies","Shantae: Risky's Revenge","http://dbpedia.org/resource/Shantae:_Risky's_Revenge","Platform game","http://dbpedia.org/resource/Platform_game","PlayStattion 4","http://dbpedia.org/resource/PlayStation_4","1931-08-15"
"WayForward Technologiess","http://dbpedia.org/resource/WayForward_Technologies","Shantae: Risky's Revenge","http://dbpedia.org/resource/Shantae:_Risky's_Revenge","Platform game","http://dbpedia.org/resource/Platform_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1931-08-16"
"SNK Playmoree","http://dbpedia.org/resource/SNK_Playmore","Metal Slug Anthology","http://dbpedia.org/resource/Metal_Slug_Anthology","Arcade game","http://dbpedia.org/resource/Arcade_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2007-03-27"
"SNK Playmore","http://dbpedia.org/resource/SNK_Playmore","Metal Slug Anthology","http://dbpedia.org/resource/Metal_Slug_Anthology","Arcade game","http://dbpedia.org/resource/Arcade_game","PlayStation  44","http://dbpedia.org/resource/PlayStation_4","1930-03-06"
"SNK Playmore","http://dbpedia.org/resource/SNK_Playmore","Metal Slug Anthology","http://dbpedia.org/resource/Metal_Slug_Anthology","Arcade game","http://dbpedia.org/resource/Arcade_game","PlayStation  44","http://dbpedia.org/resource/PlayStation_4","2009-10-01"
"SNK Playmoree","http://dbpedia.org/resource/SNK_Playmore","Metal Slug Anthology","http://dbpedia.org/resource/Metal_Slug_Anthology","Run and gun (video game)","http://dbpedia.org/resource/Run_and_gun_(video_game)","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","2007-03-27"
"SNK Playmore","http://dbpedia.org/resource/SNK_Playmore","Metal Slug Anthology","http://dbpedia.org/resource/Metal_Slug_Anthology","Run and gun (video game)","http://dbpedia.org/resource/Run_and_gun_(video_game)","PlayStattion 44","http://dbpedia.org/resource/PlayStation_4","1930-03-06"
"SNK Plaaymore","http://dbpedia.org/resource/SNK_Playmore","Metal Slug Anthology","http://dbpedia.org/resource/Metal_Slug_Anthology","Run and gun (video game)","http://dbpedia.org/resource/Run_and_gun_(video_game)","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","2009-10-01"
"SNK Playmore","http://dbpedia.org/resource/SNK_Playmore","Metal Slug Anthology","http://dbpedia.org/resource/Metal_Slug_Anthology","Scrolling shooters","http://dbpedia.org/resource/Scrolling_shooters","PlayStation 444","http://dbpedia.org/resource/PlayStation_4","2007-03-27"
"SNK Playmoore","http://dbpedia.org/resource/SNK_Playmore","Metal Slug Anthology","http://dbpedia.org/resource/Metal_Slug_Anthology","Scrolling shooters","http://dbpedia.org/resource/Scrolling_shooters","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1930-03-06"
"SNK Playmore","http://dbpedia.org/resource/SNK_Playmore","Metal Slug Anthology","http://dbpedia.org/resource/Metal_Slug_Anthology","Scrolling shooters","http://dbpedia.org/resource/Scrolling_shooters","PlayStation 444","http://dbpedia.org/resource/PlayStation_4","2009-10-01"
"Gathering of Developers","http://dbpedia.org/resource/Gathering_of_Developers","Max Payne","http://dbpedia.org/resource/Max_Payne","Third-person shooter","http://dbpedia.org/resource/Third-person_shooter","PlayStatiion 44","http://dbpedia.org/resource/PlayStation_4","2002-07-16"
"Gathering of Developerss","http://dbpedia.org/resource/Gathering_of_Developers","Max Payne","http://dbpedia.org/resource/Max_Payne","Third-person shooter","http://dbpedia.org/resource/Third-person_shooter","PllayStation 4","http://dbpedia.org/resource/PlayStation_4","2001-12-06"
"Gathering of Developers","http://dbpedia.org/resource/Gathering_of_Developers","Max Payne","http://dbpedia.org/resource/Max_Payne","Third-person shooter","http://dbpedia.org/resource/Third-person_shooter","PlayStation 444","http://dbpedia.org/resource/PlayStation_4","2003-12-18"
"Gathering  of Developers","http://dbpedia.org/resource/Gathering_of_Developers","Max Payne","http://dbpedia.org/resource/Max_Payne","Third-person shooter","http://dbpedia.org/resource/Third-person_shooter","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","2001-07-23"
"Gathering of Developerss","http://dbpedia.org/resource/Gathering_of_Developers","Max Payne","http://dbpedia.org/resource/Max_Payne","Third-person shooter","http://dbpedia.org/resource/Third-person_shooter","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2001-12-12"
"Halfbrick Studioss","http://dbpedia.org/resource/Halfbrick_Studios","Jetpack Joyride","http://dbpedia.org/resource/Jetpack_Joyride","Side-scrolling video game","http://dbpedia.org/resource/Side-scrolling_video_game","PlayStation 444","http://dbpedia.org/resource/PlayStation_4","1921-11-12"
"Big Ant Studios","http://dbpedia.org/resource/Big_Ant_Studios","Jetpack Joyride","http://dbpedia.org/resource/Jetpack_Joyride","Side-scrolling video game","http://dbpedia.org/resource/Side-scrolling_video_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1921-11-12"
"Playism","http://dbpedia.org/resource/Playism","Futuridium EP Deluxe","http://dbpedia.org/resource/Futuridium_EP_Deluxe","Shoot'em up","http://dbpedia.org/resource/Shoot'em_up","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1926-05-16"
"2K Gamess","http://dbpedia.org/resource/2K_Games","Borderlands: The Handsome Collection","http://dbpedia.org/resource/Borderlands:_The_Handsome_Collection","Action role-playing video game","http://dbpedia.org/resource/Action_role-playing_video_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1927-03-15"
"2K Games","http://dbpedia.org/resource/2K_Games","Borderlands: The Handsome Collection","http://dbpedia.org/resource/Borderlands:_The_Handsome_Collection","First-person shooter","http://dbpedia.org/resource/First-person_shooter","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1927-03-15"
"Sunsoftt","http://dbpedia.org/resource/Sunsoft","Ikki (video game)","http://dbpedia.org/resource/Ikki_(video_game)","Action game","http://dbpedia.org/resource/Action_game","PlayStation 444","http://dbpedia.org/resource/PlayStation_4","1985-11-27"
"Frozenbytee","http://dbpedia.org/resource/Frozenbyte","Trine 2","http://dbpedia.org/resource/Trine_2","Puzzle video game","http://dbpedia.org/resource/Puzzle_video_game","PlaayStation 4","http://dbpedia.org/resource/PlayStation_4","1929-11-13"
"Frozenbyte","http://dbpedia.org/resource/Frozenbyte","Trine 2","http://dbpedia.org/resource/Trine_2","Platform game","http://dbpedia.org/resource/Platform_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1929-11-13"
"Frozenbyte","http://dbpedia.org/resource/Frozenbyte","Trine 2","http://dbpedia.org/resource/Trine_2","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1929-11-13"
"2K Sporrts","http://dbpedia.org/resource/2K_Sports","WWE 2K15","http://dbpedia.org/resource/WWE_2K15","Fighting game","http://dbpedia.org/resource/Fighting_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1931-10-14"
"2K Sports","http://dbpedia.org/resource/2K_Sports","WWE 2K15","http://dbpedia.org/resource/WWE_2K15","Fighting game","http://dbpedia.org/resource/Fighting_game","PlayStation 444","http://dbpedia.org/resource/PlayStation_4","1921-11-14"
"Bloober Team","http://dbpedia.org/resource/Bloober_Team","Basement Crawl","http://dbpedia.org/resource/Basement_Crawl","2.5D","http://dbpedia.org/resource/2.5D","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1926-02-14"
"Bloober Teamm","http://dbpedia.org/resource/Bloober_Team","Basement Crawl","http://dbpedia.org/resource/Basement_Crawl","Action Game","http://dbpedia.org/resource/Action_Game","PlaySttation 44","http://dbpedia.org/resource/PlayStation_4","1926-02-14"
"2K Sports","http://dbpedia.org/resource/2K_Sports","NBA 2K14","http://dbpedia.org/resource/NBA_2K14","Sports game","http://dbpedia.org/resource/Sports_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1929-11-13"
"2K Sporrts","http://dbpedia.org/resource/2K_Sports","NBA 2K14","http://dbpedia.org/resource/NBA_2K14","Sports game","http://dbpedia.org/resource/Sports_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1922-11-13"
"2K Gamess","http://dbpedia.org/resource/2K_Games","XCOM 2","http://dbpedia.org/resource/XCOM_2","Turn-based tactics","http://dbpedia.org/resource/Turn-based_tactics","PlayStation 444","http://dbpedia.org/resource/PlayStation_4","1930-09-16"
"Image & Formm","http://dbpedia.org/resource/Image_&_Form","SteamWorld Heist","http://dbpedia.org/resource/SteamWorld_Heist","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","PlayStaation 4","http://dbpedia.org/resource/PlayStation_4","1930-09-16"
"Image && Form","http://dbpedia.org/resource/Image_&_Form","SteamWorld Heist","http://dbpedia.org/resource/SteamWorld_Heist","Turn-based strategy","http://dbpedia.org/resource/Turn-based_strategy","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1930-09-16"
"Blue Isle Studioss","http://dbpedia.org/resource/Blue_Isle_Studios","Slender: The Arrival","http://dbpedia.org/resource/Slender:_The_Arrival","Survival horror","http://dbpedia.org/resource/Survival_horror","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1924-09-14"
"Telltale Gamess","http://dbpedia.org/resource/Telltale_Games","The Walking Dead: Season Two","http://dbpedia.org/resource/The_Walking_Dead:_Season_Two","Graphic adventure game","http://dbpedia.org/resource/Graphic_adventure_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1931-10-14"
"Telltale Gamess","http://dbpedia.org/resource/Telltale_Games","The Walking Dead: Season Two","http://dbpedia.org/resource/The_Walking_Dead:_Season_Two","Graphic adventure game","http://dbpedia.org/resource/Graphic_adventure_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1927-08-14"
"Telltale Gamess","http://dbpedia.org/resource/Telltale_Games","The Walking Dead: Season Two","http://dbpedia.org/resource/The_Walking_Dead:_Season_Two","Interactive movie","http://dbpedia.org/resource/Interactive_movie","PlaayStation  4","http://dbpedia.org/resource/PlayStation_4","1931-10-14"
"Telltale Games","http://dbpedia.org/resource/Telltale_Games","The Walking Dead: Season Two","http://dbpedia.org/resource/The_Walking_Dead:_Season_Two","Interactive movie","http://dbpedia.org/resource/Interactive_movie","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1927-08-14"
"Telltale Gamess","http://dbpedia.org/resource/Telltale_Games","The Walking Dead (video game)","http://dbpedia.org/resource/The_Walking_Dead_(video_game)","Graphic adventure game","http://dbpedia.org/resource/Graphic_adventure_game","PlayyStation 4","http://dbpedia.org/resource/PlayStation_4","1925-04-12"
"Telltale Games","http://dbpedia.org/resource/Telltale_Games","The Walking Dead (video game)","http://dbpedia.org/resource/The_Walking_Dead_(video_game)","Interactive movie","http://dbpedia.org/resource/Interactive_movie","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1925-04-12"
"505 Games","http://dbpedia.org/resource/505_Games","Brunswick Pro Bowling","http://dbpedia.org/resource/Brunswick_Pro_Bowling","Bowling","http://dbpedia.org/resource/Bowling","PlayStattion 4","http://dbpedia.org/resource/PlayStation_4","1921-09-07"
"505 Games","http://dbpedia.org/resource/505_Games","Brunswick Pro Bowling","http://dbpedia.org/resource/Brunswick_Pro_Bowling","Sports","http://dbpedia.org/resource/Sports","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1921-09-07"
"2K Gamess","http://dbpedia.org/resource/2K_Games","Borderlands 2","http://dbpedia.org/resource/Borderlands_2","Action role-playing video game","http://dbpedia.org/resource/Action_role-playing_video_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1930-05-14"
"2K Gamess","http://dbpedia.org/resource/2K_Games","Borderlands 2","http://dbpedia.org/resource/Borderlands_2","First-person shooter","http://dbpedia.org/resource/First-person_shooter","PlaySStation 44","http://dbpedia.org/resource/PlayStation_4","1930-05-14"
"Bandai Namco Entertainnment","http://dbpedia.org/resource/Bandai_Namco_Entertainment","JoJo's Bizarre Adventure: Eyes of Heaven","http://dbpedia.org/resource/JoJo's_Bizarre_Adventure:_Eyes_of_Heaven","Fighting game","http://dbpedia.org/resource/Fighting_game","PlayStation 444","http://dbpedia.org/resource/PlayStation_4","1928-06-15"
"Kalypso Media","http://dbpedia.org/resource/Kalypso_Media","Tropico 5","http://dbpedia.org/resource/Tropico_5","Construction and management simulation","http://dbpedia.org/resource/Construction_and_management_simulation","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1927-05-16"
"Night Light Interactive","http://dbpedia.org/resource/Night_Light_Interactive","Whispering Willows","http://dbpedia.org/resource/Whispering_Willows","Adventure game","http://dbpedia.org/resource/Adventure_game","PlayStation 44","http://dbpedia.org/resource/PlayStation_4","1930-06-15"
