"player","player__URI","startYear","team","team__URI","position","position__URI"
"Fred Hoibergg","http://dbpedia.org/resource/Fred_Hoiberg","2003","Chicago Bulls","http://dbpedia.org/resource/Chicago_Bulls","Head coach","http://dbpedia.org/resource/Head_coach"
"Fred Hoibergg","http://dbpedia.org/resource/Fred_Hoiberg","1999","Chicago Bulls","http://dbpedia.org/resource/Chicago_Bulls","Head coach","http://dbpedia.org/resource/Head_coach"
"Fred Hoiberg","http://dbpedia.org/resource/Fred_Hoiberg","1995","Chicago Bulls","http://dbpedia.org/resource/Chicago_Bulls","Head coach","http://dbpedia.org/resource/Head_coach"
"George Hill (basketball)))","http://dbpedia.org/resource/George_Hill_(basketball)","2016","Utah Jazz","http://dbpedia.org/resource/Utah_Jazz","Point guard","http://dbpedia.org/resource/Point_guard"
"George Hill (basketball))","http://dbpedia.org/resource/George_Hill_(basketball)","2011","Utah Jazz","http://dbpedia.org/resource/Utah_Jazz","Point guard","http://dbpedia.org/resource/Point_guard"
"Georgee Hill (basketball))","http://dbpedia.org/resource/George_Hill_(basketball)","2008","Utah Jazz","http://dbpedia.org/resource/Utah_Jazz","Point guard","http://dbpedia.org/resource/Point_guard"
"Ish Smithhh","http://dbpedia.org/resource/Ish_Smith","2015","Detroit Pistons","http://dbpedia.org/resource/Detroit_Pistons","Point guard","http://dbpedia.org/resource/Point_guard"
"Ish Smithh","http://dbpedia.org/resource/Ish_Smith","2014","Detroit Pistons","http://dbpedia.org/resource/Detroit_Pistons","Point guard","http://dbpedia.org/resource/Point_guard"
"Ish Smitthh","http://dbpedia.org/resource/Ish_Smith","2013","Detroit Pistons","http://dbpedia.org/resource/Detroit_Pistons","Point guard","http://dbpedia.org/resource/Point_guard"
"Ish Smmith","http://dbpedia.org/resource/Ish_Smith","2012","Detroit Pistons","http://dbpedia.org/resource/Detroit_Pistons","Point guard","http://dbpedia.org/resource/Point_guard"
"Ish Smithh","http://dbpedia.org/resource/Ish_Smith","2011","Detroit Pistons","http://dbpedia.org/resource/Detroit_Pistons","Point guard","http://dbpedia.org/resource/Point_guard"
"Ish Smmith","http://dbpedia.org/resource/Ish_Smith","2010","Detroit Pistons","http://dbpedia.org/resource/Detroit_Pistons","Point guard","http://dbpedia.org/resource/Point_guard"
"J. J. Redickkk","http://dbpedia.org/resource/J._J._Redick","2013","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"J. J. RRedickk","http://dbpedia.org/resource/J._J._Redick","2012","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"JJ. J. Redickk","http://dbpedia.org/resource/J._J._Redick","2006","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Jalen Joness","http://dbpedia.org/resource/Jalen_Jones","2016","Boston Celtics","http://dbpedia.org/resource/Boston_Celtics","Small forward","http://dbpedia.org/resource/Small_forward"
"Jamal Crawfordd","http://dbpedia.org/resource/Jamal_Crawford","2012","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Jammal CCrawford","http://dbpedia.org/resource/Jamal_Crawford","2012","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Point guard","http://dbpedia.org/resource/Point_guard"
"Jamal Crawfordd","http://dbpedia.org/resource/Jamal_Crawford","2011","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Jamal Crawfordd","http://dbpedia.org/resource/Jamal_Crawford","2011","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Point guard","http://dbpedia.org/resource/Point_guard"
"Jamal Crawforddd","http://dbpedia.org/resource/Jamal_Crawford","2009","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Jamal CCrawfordd","http://dbpedia.org/resource/Jamal_Crawford","2009","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Point guard","http://dbpedia.org/resource/Point_guard"
"Jamall Crawford","http://dbpedia.org/resource/Jamal_Crawford","2008","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Jamal Crawfordd","http://dbpedia.org/resource/Jamal_Crawford","2008","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Point guard","http://dbpedia.org/resource/Point_guard"
"Jamal Crawforddd","http://dbpedia.org/resource/Jamal_Crawford","2004","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Jamal Crawfordd","http://dbpedia.org/resource/Jamal_Crawford","2004","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Point guard","http://dbpedia.org/resource/Point_guard"
"Jamal Crawfordd","http://dbpedia.org/resource/Jamal_Crawford","2000","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Jamal Crawforddd","http://dbpedia.org/resource/Jamal_Crawford","2000","Los Angeles Clippers","http://dbpedia.org/resource/Los_Angeles_Clippers","Point guard","http://dbpedia.org/resource/Point_guard"
"Jamal Murrayy","http://dbpedia.org/resource/Jamal_Murray","2016","Denver Nuggets","http://dbpedia.org/resource/Denver_Nuggets","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Jamal Murrray","http://dbpedia.org/resource/Jamal_Murray","2016","Denver Nuggets","http://dbpedia.org/resource/Denver_Nuggets","Point guard","http://dbpedia.org/resource/Point_guard"
"James Johnson (basketball, born 1987)","http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)","2016","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"James Johnson (basketball, born 1987)))","http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)","2016","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Small forward","http://dbpedia.org/resource/Small_forward"
"James Johnson (basketball, born 1987))","http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)","2014","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"James Johnson (basketball, born 1987))","http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)","2014","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Small forward","http://dbpedia.org/resource/Small_forward"
"James Johnson (basketball, born 1987)))","http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)","2013","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"James Johnson (basketball, born 1987)","http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)","2013","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Small forward","http://dbpedia.org/resource/Small_forward"
"James Johnson (basketball, born 1987)))","http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)","2012","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"James Johnson (bassketball, born 1987))","http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)","2012","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Small forward","http://dbpedia.org/resource/Small_forward"
"James Johnson (basketball, born 1987)))","http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)","2011","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"James Johnson (basketball, born 1987)","http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)","2011","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Small forward","http://dbpedia.org/resource/Small_forward"
"James Johnson (basketball, born 1987)","http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)","2010","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"JJames Johnson (basketball, born 1987)","http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)","2010","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Small forward","http://dbpedia.org/resource/Small_forward"
"James Johnson (basketball, born 1987)","http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)","2009","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"James Johnson (basketball, born 1987)))","http://dbpedia.org/resource/James_Johnson_(basketball,_born_1987)","2009","Miami Heat","http://dbpedia.org/resource/Miami_Heat","Small forward","http://dbpedia.org/resource/Small_forward"
"James Jones (basketball playeer))","http://dbpedia.org/resource/James_Jones_(basketball_player)","2014","Cleveland Cavaliers","http://dbpedia.org/resource/Cleveland_Cavaliers","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Jaames Jones (basketball player)","http://dbpedia.org/resource/James_Jones_(basketball_player)","2014","Cleveland Cavaliers","http://dbpedia.org/resource/Cleveland_Cavaliers","Small forward","http://dbpedia.org/resource/Small_forward"
"James JJones (basketball player)","http://dbpedia.org/resource/James_Jones_(basketball_player)","2008","Cleveland Cavaliers","http://dbpedia.org/resource/Cleveland_Cavaliers","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"James Jones (basketball player))","http://dbpedia.org/resource/James_Jones_(basketball_player)","2008","Cleveland Cavaliers","http://dbpedia.org/resource/Cleveland_Cavaliers","Small forward","http://dbpedia.org/resource/Small_forward"
"James Jones (basketball player))","http://dbpedia.org/resource/James_Jones_(basketball_player)","2007","Cleveland Cavaliers","http://dbpedia.org/resource/Cleveland_Cavaliers","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"James Jones (basketballl player))","http://dbpedia.org/resource/James_Jones_(basketball_player)","2007","Cleveland Cavaliers","http://dbpedia.org/resource/Cleveland_Cavaliers","Small forward","http://dbpedia.org/resource/Small_forward"
"James Jones (basketball player)))","http://dbpedia.org/resource/James_Jones_(basketball_player)","2005","Cleveland Cavaliers","http://dbpedia.org/resource/Cleveland_Cavaliers","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"James Jones (basketball player))","http://dbpedia.org/resource/James_Jones_(basketball_player)","2005","Cleveland Cavaliers","http://dbpedia.org/resource/Cleveland_Cavaliers","Small forward","http://dbpedia.org/resource/Small_forward"
"James Jones (basketball player))","http://dbpedia.org/resource/James_Jones_(basketball_player)","2003","Cleveland Cavaliers","http://dbpedia.org/resource/Cleveland_Cavaliers","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"James Jones (baskeetball player))","http://dbpedia.org/resource/James_Jones_(basketball_player)","2003","Cleveland Cavaliers","http://dbpedia.org/resource/Cleveland_Cavaliers","Small forward","http://dbpedia.org/resource/Small_forward"
"Jared Dudleyy","http://dbpedia.org/resource/Jared_Dudley","2016","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Jared Dudleyy","http://dbpedia.org/resource/Jared_Dudley","2016","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Small forward","http://dbpedia.org/resource/Small_forward"
"Jared Dudleyy","http://dbpedia.org/resource/Jared_Dudley","2015","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Jared Dudleyyy","http://dbpedia.org/resource/Jared_Dudley","2015","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Small forward","http://dbpedia.org/resource/Small_forward"
"Jared Dudley","http://dbpedia.org/resource/Jared_Dudley","2014","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Jared Duudley","http://dbpedia.org/resource/Jared_Dudley","2014","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Small forward","http://dbpedia.org/resource/Small_forward"
"Jared Dudleyyy","http://dbpedia.org/resource/Jared_Dudley","2013","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Jared Dudleyyy","http://dbpedia.org/resource/Jared_Dudley","2013","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Small forward","http://dbpedia.org/resource/Small_forward"
"Jared Dudleyy","http://dbpedia.org/resource/Jared_Dudley","2008","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Jareed Dudley","http://dbpedia.org/resource/Jared_Dudley","2008","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Small forward","http://dbpedia.org/resource/Small_forward"
"Jared Dudlleyy","http://dbpedia.org/resource/Jared_Dudley","2007","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Jared Dudleyy","http://dbpedia.org/resource/Jared_Dudley","2007","Phoenix Suns","http://dbpedia.org/resource/Phoenix_Suns","Small forward","http://dbpedia.org/resource/Small_forward"
"Jared Sullingerrr","http://dbpedia.org/resource/Jared_Sullinger","2016","Toronto Raptors","http://dbpedia.org/resource/Toronto_Raptors","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Jared Sullinger","http://dbpedia.org/resource/Jared_Sullinger","2016","Toronto Raptors","http://dbpedia.org/resource/Toronto_Raptors","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Jared Sullinger","http://dbpedia.org/resource/Jared_Sullinger","2012","Toronto Raptors","http://dbpedia.org/resource/Toronto_Raptors","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Jared Sullingerr","http://dbpedia.org/resource/Jared_Sullinger","2012","Toronto Raptors","http://dbpedia.org/resource/Toronto_Raptors","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"JJarron Collins","http://dbpedia.org/resource/Jarron_Collins","2010","Golden State Warriors","http://dbpedia.org/resource/Golden_State_Warriors","Coach (basketball)","http://dbpedia.org/resource/Coach_(basketball)"
"Jarron Collinss","http://dbpedia.org/resource/Jarron_Collins","2009","Golden State Warriors","http://dbpedia.org/resource/Golden_State_Warriors","Coach (basketball)","http://dbpedia.org/resource/Coach_(basketball)"
"Jarron Collinsss","http://dbpedia.org/resource/Jarron_Collins","2001","Golden State Warriors","http://dbpedia.org/resource/Golden_State_Warriors","Coach (basketball)","http://dbpedia.org/resource/Coach_(basketball)"
"Jodie Meekss","http://dbpedia.org/resource/Jodie_Meeks","2016","Orlando Magic","http://dbpedia.org/resource/Orlando_Magic","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Jodie Meeksss","http://dbpedia.org/resource/Jodie_Meeks","2014","Orlando Magic","http://dbpedia.org/resource/Orlando_Magic","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Jodie Meeksss","http://dbpedia.org/resource/Jodie_Meeks","2012","Orlando Magic","http://dbpedia.org/resource/Orlando_Magic","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Jodie Meeks","http://dbpedia.org/resource/Jodie_Meeks","2010","Orlando Magic","http://dbpedia.org/resource/Orlando_Magic","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Jodie Meekss","http://dbpedia.org/resource/Jodie_Meeks","2009","Orlando Magic","http://dbpedia.org/resource/Orlando_Magic","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Joel Booloomboy","http://dbpedia.org/resource/Joel_Bolomboy","2016","Utah Jazz","http://dbpedia.org/resource/Utah_Jazz","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Joell Bolomboy","http://dbpedia.org/resource/Joel_Bolomboy","2016","Utah Jazz","http://dbpedia.org/resource/Utah_Jazz","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"John Coker (basketball)))","http://dbpedia.org/resource/John_Coker_(basketball)","2001","Idaho Stampede","http://dbpedia.org/resource/Idaho_Stampede","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"John Coker (basketball)))","http://dbpedia.org/resource/John_Coker_(basketball)","2000","Idaho Stampede","http://dbpedia.org/resource/Idaho_Stampede","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"John Coker ((baasketball)","http://dbpedia.org/resource/John_Coker_(basketball)","1998","Idaho Stampede","http://dbpedia.org/resource/Idaho_Stampede","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"John  Coker (basketball))","http://dbpedia.org/resource/John_Coker_(basketball)","1996","Idaho Stampede","http://dbpedia.org/resource/Idaho_Stampede","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"John Coker (bbasketball)","http://dbpedia.org/resource/John_Coker_(basketball)","1995","Idaho Stampede","http://dbpedia.org/resource/Idaho_Stampede","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Juan  Hernangómez","http://dbpedia.org/resource/Juan_Hernangómez","2016","Denver Nuggets","http://dbpedia.org/resource/Denver_Nuggets","Forward (basketball)","http://dbpedia.org/resource/Forward_(basketball)"
"Juan Hernangómezz","http://dbpedia.org/resource/Juan_Hernangómez","2012","Denver Nuggets","http://dbpedia.org/resource/Denver_Nuggets","Forward (basketball)","http://dbpedia.org/resource/Forward_(basketball)"
"Kemba Walkerrr","http://dbpedia.org/resource/Kemba_Walker","2011","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Point guard","http://dbpedia.org/resource/Point_guard"
"Kevin Sééraphinn","http://dbpedia.org/resource/Kevin_Séraphin","2016","Indiana Pacers","http://dbpedia.org/resource/Indiana_Pacers","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Kevin Séraphinnn","http://dbpedia.org/resource/Kevin_Séraphin","2016","Indiana Pacers","http://dbpedia.org/resource/Indiana_Pacers","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Kevin  Séraphinn","http://dbpedia.org/resource/Kevin_Séraphin","2015","Indiana Pacers","http://dbpedia.org/resource/Indiana_Pacers","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Kevin SSéraphinn","http://dbpedia.org/resource/Kevin_Séraphin","2015","Indiana Pacers","http://dbpedia.org/resource/Indiana_Pacers","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Kevin Séraphinn","http://dbpedia.org/resource/Kevin_Séraphin","2011","Indiana Pacers","http://dbpedia.org/resource/Indiana_Pacers","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Kevin Sérraphin","http://dbpedia.org/resource/Kevin_Séraphin","2011","Indiana Pacers","http://dbpedia.org/resource/Indiana_Pacers","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Kevin Séraphinn","http://dbpedia.org/resource/Kevin_Séraphin","2010","Indiana Pacers","http://dbpedia.org/resource/Indiana_Pacers","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Kevin Séraphinn","http://dbpedia.org/resource/Kevin_Séraphin","2010","Indiana Pacers","http://dbpedia.org/resource/Indiana_Pacers","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Kevin Séraphinn","http://dbpedia.org/resource/Kevin_Séraphin","2007","Indiana Pacers","http://dbpedia.org/resource/Indiana_Pacers","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Kevin Séraphiin","http://dbpedia.org/resource/Kevin_Séraphin","2007","Indiana Pacers","http://dbpedia.org/resource/Indiana_Pacers","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Livio Jeann-Charless","http://dbpedia.org/resource/Livio_Jean-Charles","2016","San Antonio Spurs","http://dbpedia.org/resource/San_Antonio_Spurs","Forward (basketball)","http://dbpedia.org/resource/Forward_(basketball)"
"Livio Jean-Charless","http://dbpedia.org/resource/Livio_Jean-Charles","2011","San Antonio Spurs","http://dbpedia.org/resource/San_Antonio_Spurs","Forward (basketball)","http://dbpedia.org/resource/Forward_(basketball)"
"Livioo Jean-Charless","http://dbpedia.org/resource/Livio_Jean-Charles","2009","San Antonio Spurs","http://dbpedia.org/resource/San_Antonio_Spurs","Forward (basketball)","http://dbpedia.org/resource/Forward_(basketball)"
"Malachi Richardsonnn","http://dbpedia.org/resource/Malachi_Richardson","2016","Sacramento Kings","http://dbpedia.org/resource/Sacramento_Kings","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Malcolm Brrogdoon","http://dbpedia.org/resource/Malcolm_Brogdon","2016","Milwaukee Bucks","http://dbpedia.org/resource/Milwaukee_Bucks","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Malik Beasleyy","http://dbpedia.org/resource/Malik_Beasley","2016","Denver Nuggets","http://dbpedia.org/resource/Denver_Nuggets","Guard (basketball)","http://dbpedia.org/resource/Guard_(basketball)"
"Marcin Gortatt","http://dbpedia.org/resource/Marcin_Gortat","2013","Washington Wizards","http://dbpedia.org/resource/Washington_Wizards","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Marcin  Gortatt","http://dbpedia.org/resource/Marcin_Gortat","2010","Washington Wizards","http://dbpedia.org/resource/Washington_Wizards","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Marcin Gortat","http://dbpedia.org/resource/Marcin_Gortat","2007","Washington Wizards","http://dbpedia.org/resource/Washington_Wizards","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Marcin Gortatt","http://dbpedia.org/resource/Marcin_Gortat","2003","Washington Wizards","http://dbpedia.org/resource/Washington_Wizards","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Marcin Gortatt","http://dbpedia.org/resource/Marcin_Gortat","2002","Washington Wizards","http://dbpedia.org/resource/Washington_Wizards","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Marco Belinellii","http://dbpedia.org/resource/Marco_Belinelli","2016","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Marco Belinellii","http://dbpedia.org/resource/Marco_Belinelli","2016","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Small forward","http://dbpedia.org/resource/Small_forward"
"Marco Beelinelli","http://dbpedia.org/resource/Marco_Belinelli","2015","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Marco Belinelliii","http://dbpedia.org/resource/Marco_Belinelli","2015","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Small forward","http://dbpedia.org/resource/Small_forward"
"Marco Belinelli","http://dbpedia.org/resource/Marco_Belinelli","2013","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Marco Belinelllii","http://dbpedia.org/resource/Marco_Belinelli","2013","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Small forward","http://dbpedia.org/resource/Small_forward"
"Marco Belinellii","http://dbpedia.org/resource/Marco_Belinelli","2012","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Marco Belinellii","http://dbpedia.org/resource/Marco_Belinelli","2012","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Small forward","http://dbpedia.org/resource/Small_forward"
"Marco Belinnellii","http://dbpedia.org/resource/Marco_Belinelli","2010","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Marco Bellinellii","http://dbpedia.org/resource/Marco_Belinelli","2010","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Small forward","http://dbpedia.org/resource/Small_forward"
"Marco Belinelliii","http://dbpedia.org/resource/Marco_Belinelli","2009","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Marco Belinellii","http://dbpedia.org/resource/Marco_Belinelli","2009","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Small forward","http://dbpedia.org/resource/Small_forward"
"Marco Belinelliii","http://dbpedia.org/resource/Marco_Belinelli","2007","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Marco Belinellii","http://dbpedia.org/resource/Marco_Belinelli","2007","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Small forward","http://dbpedia.org/resource/Small_forward"
"Marco Belinellli","http://dbpedia.org/resource/Marco_Belinelli","2003","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Marco Belinellli","http://dbpedia.org/resource/Marco_Belinelli","2003","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Small forward","http://dbpedia.org/resource/Small_forward"
"MMarco Belinellii","http://dbpedia.org/resource/Marco_Belinelli","2002","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Marco Belinellii","http://dbpedia.org/resource/Marco_Belinelli","2002","Charlotte Hornets","http://dbpedia.org/resource/Charlotte_Hornets","Small forward","http://dbpedia.org/resource/Small_forward"
"Marcus Georges-Hunt","http://dbpedia.org/resource/Marcus_Georges-Hunt","2016","Boston Celtics","http://dbpedia.org/resource/Boston_Celtics","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Markel Broown","http://dbpedia.org/resource/Markel_Brown","2016","Cleveland Cavaliers","http://dbpedia.org/resource/Cleveland_Cavaliers","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Markel Brownn","http://dbpedia.org/resource/Markel_Brown","2016","Cleveland Cavaliers","http://dbpedia.org/resource/Cleveland_Cavaliers","Point guard","http://dbpedia.org/resource/Point_guard"
"Markell Brownn","http://dbpedia.org/resource/Markel_Brown","2015","Cleveland Cavaliers","http://dbpedia.org/resource/Cleveland_Cavaliers","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"MMarkel Brown","http://dbpedia.org/resource/Markel_Brown","2015","Cleveland Cavaliers","http://dbpedia.org/resource/Cleveland_Cavaliers","Point guard","http://dbpedia.org/resource/Point_guard"
"Markel BBrownn","http://dbpedia.org/resource/Markel_Brown","2014","Cleveland Cavaliers","http://dbpedia.org/resource/Cleveland_Cavaliers","Shooting guard","http://dbpedia.org/resource/Shooting_guard"
"Markel Brownn","http://dbpedia.org/resource/Markel_Brown","2014","Cleveland Cavaliers","http://dbpedia.org/resource/Cleveland_Cavaliers","Point guard","http://dbpedia.org/resource/Point_guard"
"Meyers Leonard","http://dbpedia.org/resource/Meyers_Leonard","2012","Portland Trail Blazers","http://dbpedia.org/resource/Portland_Trail_Blazers","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
"Meyers Leonardd","http://dbpedia.org/resource/Meyers_Leonard","2012","Portland Trail Blazers","http://dbpedia.org/resource/Portland_Trail_Blazers","Center (basketball)","http://dbpedia.org/resource/Center_(basketball)"
"Mirza Teletovićć","http://dbpedia.org/resource/Mirza_Teletović","2016","Milwaukee Bucks","http://dbpedia.org/resource/Milwaukee_Bucks","Power forward (basketball)","http://dbpedia.org/resource/Power_forward_(basketball)"
